authors,title,year,scholar_link
"(1) K Effah, E Tekpor, CM Wormenor, JE Amuah, NO Essel, BH Atuguba, ...","Concurrent HPV DNA testing and a visual inspection method for cervical precancer screening: a practical approach from Battor, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L7Aa4jkAAAAJ&pagesize=100&citation_for_view=L7Aa4jkAAAAJ:GnPB-g6toBAC
"(1) K Effah, CM Wormenor, E Tekpor, JE Amuah, NOM Essel, I Gedzah, ...","Evaluating operational parameters of the careHPV, GeneXpert, AmpFire, and MA-6000 HPV systems for cervical precancer screening: Experience from Battor, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L7Aa4jkAAAAJ&pagesize=100&citation_for_view=L7Aa4jkAAAAJ:35N4QoGY0k4C
"(1) K Effah, JE Amuah, E Tekpor, CM Wormenor, BH Atuguba, S Sodzi-Tettey, ...",Quality assurance in cytology reporting in Ghana: an urgent call,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L7Aa4jkAAAAJ&pagesize=100&citation_for_view=L7Aa4jkAAAAJ:NMxIlDl6LWMC
"(1) K Effah, E Tekpor, JE Amuah, NOM Essel, S Kemawor, EAC Morkli, ...",Self-sampling and HPV DNA testing for cervical precancer screening in a cohort of nuns in Ghana: a cross-sectional cohort study,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L7Aa4jkAAAAJ&pagesize=100&citation_for_view=L7Aa4jkAAAAJ:70eg2SAEIzsC
"(1) Y Dei-Adomakoh, K Effah, E Tekpor, S Crabbe, JE Amuah, CM Wormenor, ...","Cervical precancer screening with HPV DNA testing and mobile colposcopy in women with sickle cell disease in Accra, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L7Aa4jkAAAAJ&pagesize=100&citation_for_view=L7Aa4jkAAAAJ:vV6vV6tmYwMC
"(1) K Effah, E Tekpor, GB Klutsey, HT Bannor, JE Amuah, CM Wormenor, ...","Antenatal and postnatal cervical precancer screening to increase coverage: experience from Battor, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L7Aa4jkAAAAJ&pagesize=100&citation_for_view=L7Aa4jkAAAAJ:M05iB0D1s5AC
"(1) E Amuah, EK Davis",Strategies and Procedural and Conceptual Knowledge of Addition of Unlike Denominator Fractions: The Case of Grade 8 Children in Two Districts of the Central Region of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=gEYTP1gAAAAJ&pagesize=100&citation_for_view=gEYTP1gAAAAJ:RGFaLdJalmkC
"(3) K Akyeampong, C Adu-Yeboah, CY Kwaah, EA Avornyo, E Amuah, ...",Selected demographic variables as predictors of Ghanaian preservice teachers’ perceptions of the teacher licensure test,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=8wZBSNIAAAAJ&pagesize=100&citation_for_view=8wZBSNIAAAAJ:UxriW0iASnsC
"(1) G Quansah, S Oppong, KE Agormedah",Moderating Role of Teacher Characteristics in the Relationship between Accounting Teachers’ Pedagogical Content Knowledge and Lesson Delivery,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=uB598U4AAAAJ&pagesize=100&citation_for_view=uB598U4AAAAJ:r0BpntZqJG4C
"(1) A Asante-Poku, ID Otchere, P Asare, S Osei-Wusu, E Koka, ...",Control of Zoonotic TB: The Need for Multidisciplinary One Health Framework,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=RufNfRwAAAAJ&pagesize=100&citation_for_view=RufNfRwAAAAJ:kNdYIx-mwKoC
"(1) L Booi, S Gregory, K Bridgeman, K Willingham, M Davies, N Agyapong, ...","Protocol for the Next Generation brain health survey: an international survey of attitudes, understanding and exposure to brain health risk factors in young adults",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1L4VW7QAAAAJ&pagesize=100&citation_for_view=1L4VW7QAAAAJ:2P1L_qKh6hAC
"(1) S Tetteh, R Dei Mensah, CN Opata, GNYA Agyapong",Beyond monetary motivation: the moderation of Hofstede's cultural dimensions,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=VrXzvAcAAAAJ&pagesize=100&citation_for_view=VrXzvAcAAAAJ:W7OEmFMy1HYC
"(1) A Amfo-Antiri, NAF Agyapong, L Cobbah",Dietary habits and nutritional challenges of the elderly in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1L4VW7QAAAAJ&pagesize=100&citation_for_view=1L4VW7QAAAAJ:RYcK_YlVTxYC
"(2) A Benfo, F Zumesew, EB Akoto, E Ahiakwah, B Baidoo, NAF Agyapong, ...",Exploring the perspective of young adults about anaemia prevention; the contributions of knowledge about at-risk groups and consequences of anaemia,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=HRdbdrQAAAAJ&pagesize=100&citation_for_view=HRdbdrQAAAAJ:O3NaXMp0MMsC
"(5) SO Aleboko, K Abdulai, J Ayensu, NAF Agyapong, AS Mohammed, ...","Knowledge, attitudes, and practices regarding anaemia among pregnant women attending antenatal clinic at the University of Cape Coast hospital in the Cape Coast Metropolis, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0-0ahpwAAAAJ&pagesize=100&citation_for_view=0-0ahpwAAAAJ:roLk4NBRz8UC
"(2) S Biri-Baidoo, NAF Agyapong, AS Mohammed, J Ayensu, SA Osman",Child welfare clinic attendance during the COVID-19 restriction era and the nutritional status of children,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0-0ahpwAAAAJ&pagesize=100&citation_for_view=0-0ahpwAAAAJ:ufrVoPGSRksC
"(4) J Ayensu, MA Essuman, EEA Nyavowoyi, N Russell, NAF Agyapong, ...","Pica practice during pregnancy is associated with low maternal haemoglobin levels and gestational age among women in the Cape Coast Metropolis, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0-0ahpwAAAAJ&pagesize=100&citation_for_view=0-0ahpwAAAAJ:LkGwnXOMwfcC
"(1) S Gregory, A Amfo‐Antiri, NAF Agyapong, M Davies, SO Danso, ...",Co‐production in the PREVENT Next Generation Study: methodology and outcomes,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1L4VW7QAAAAJ&pagesize=100&citation_for_view=1L4VW7QAAAAJ:M05iB0D1s5AC
"(1) A Amfo-Antiri, NAF Agyapong, L Cobbah",Research Article Dietary Habits and Nutritional Challenges of the Elderly in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1L4VW7QAAAAJ&pagesize=100&citation_for_view=1L4VW7QAAAAJ:ZHo1McVdvXMC
"(1) MA Wiafe, J Ayensu, GB Yeboah",Predictors of food variety and food consumption scores of adolescents living in a rural district in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0-0ahpwAAAAJ&pagesize=100&citation_for_view=0-0ahpwAAAAJ:_FxGoFyzp5QC
"(1) C Obeng, F Jackson, S Amissah-Essel, C Nsiah-Asamoah, CA Perry, ...",Women's perspectives on human milk banking in Ghana: results from a cross-sectional study,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=lLiMgqEAAAAJ&pagesize=100&citation_for_view=lLiMgqEAAAAJ:W7OEmFMy1HYC
"(2) J Setorglo, M Lenia, C Nsiah-Asamoah",Higher amounts of proximate and minerals in composite biscuit made from African locust beans pulp,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=_zM82XMAAAAJ&pagesize=100&citation_for_view=_zM82XMAAAAJ:e5wmG9Sq2KIC
"(2) I Posey, C Nsiah-Asamoah, M Klevor, E Ayifah, H Okronipa",P17-054-23 Food Insecurity Among Pregnant Adolescents and Adolescent Mothers in Ghana: A Cross-Sectional Study,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Dd3nSHEAAAAJ&pagesize=100&citation_for_view=Dd3nSHEAAAAJ:R3hNpaxXUhUC
"(3) PA Barnie, D Boison, B Amoani, S Zhaoliang",Biomarkers in Colon Cancer Metastasis,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JH9OlBYAAAAJ&pagesize=100&citation_for_view=JH9OlBYAAAAJ:j3f4tGmQtD8C
"(1) D Boison, PA Barnie, CA Adinortey, R Akrofi, QY Chen, J Gao",Dipyrromethene boron difluoride induces anti-proliferative effects on cancer cells,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xGj0hfQAAAAJ&pagesize=100&citation_for_view=xGj0hfQAAAAJ:7PzlFSSx8tAC
"(1) LSB Cynthia Ayefoumi Adinortey, Stephen K. Dolan, Sarah Doore, Rebeccah ...",The inaugural mBio Junior Editorial Board—lessons learned and the path forward toward improving the peer review process,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xGj0hfQAAAAJ&pagesize=100&citation_for_view=xGj0hfQAAAAJ:L8Ckcad2t8MC
(1) CA Adinortey,Wastewater as a key driver of AMR,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xGj0hfQAAAAJ&pagesize=100&citation_for_view=xGj0hfQAAAAJ:dhFuZR0502QC
"(5) MK Vowotor, SS Sackey, CLY Amuah, A Huzortey, IK Aboh, AA Druye",Analysis of seven micronutrients in breast milk of lactating mothers from the Central Region of Ghana using epithermal neutron activation,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-JZMJRkAAAAJ&pagesize=100&citation_for_view=-JZMJRkAAAAJ:KlAtU1dfN6UC
"(1) E Boamah, AA Druye",Understanding the information culture for self-management support of people living with diabetes in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=lFFg8SgAAAAJ&pagesize=100&citation_for_view=lFFg8SgAAAAJ:0EnyYjriUFMC
"(1) CM Boso, AS Van Der Merwe, J Gross",Curriculum framework to facilitate critical thinking skills of undergraduate nursing students: A cooperative inquiry approach,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Itlsgw4AAAAJ&pagesize=100&citation_for_view=Itlsgw4AAAAJ:WF5omc3nYNoC
"(1) BT Anang, G Dagunga, M Bosompem",Predictors of inoculant-based technology adoption by smallholder soybean farmers in northern Ghana: implications for soil fertility management,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=9ibkWNsAAAAJ&pagesize=100&citation_for_view=9ibkWNsAAAAJ:IWHjjKOFINEC
"(1) MV Motaung, M Bosompem, AO Mensah, PJ Kamanda",Women (Dis) Empowerment Status in Agriculture: The Case of Botswana Participants in Livestock Management and Infrastructure Development Programme,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=9ibkWNsAAAAJ&pagesize=100&citation_for_view=9ibkWNsAAAAJ:7PzlFSSx8tAC
"(1) J Mensah, AN Mensah, G Awabil",Challenges in managing postgraduate distance education in a Sub-Saharan African higher education institution,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=TkNphFIAAAAJ&pagesize=100&citation_for_view=TkNphFIAAAAJ:MXK_kJrjxJIC
"(1) A Cudjoe, MD Wilson, RD Ahedor, K Amegan-Aho, N Mensah, J Korpisah",The prevalence and causes of musculoskeletal pain among farmers in the Volta region of Ghana: a cross sectional study.,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=nsvxAUoAAAAJ&pagesize=100&citation_for_view=nsvxAUoAAAAJ:qxL8FJ1GzNcC
"(5) NK Mensah, RO Boadu, G Adzakpah, OU Lasim, RD Amuakwa, ...",Electronic health records post-implementation challenges in selected hospitals: A qualitative study in the Central Region of southern Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Hm8i6DUAAAAJ&pagesize=100&citation_for_view=Hm8i6DUAAAAJ:Tyk-4Ss8FVUC
"(2) J Kissi, C Annobil, NK Mensah, J Owusu-Marfo, E Osei, ZW Asmah",Telehealth services for global emergencies: implications for COVID-19: a scoping review based on current evidence,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=OQeYX20AAAAJ&pagesize=100&citation_for_view=OQeYX20AAAAJ:roLk4NBRz8UC
"(5) NK Mensah, G Adzakpah, J Kissi, RO Boadu, OU Lasim, MK Oyenike, ...",Health professional’s readiness and factors associated with telemedicine implementation and use in selected health facilities in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=OQeYX20AAAAJ&pagesize=100&citation_for_view=OQeYX20AAAAJ:_FxGoFyzp5QC
"(5) NK Mensah, G Adzakpah, J Kissi, RO Boadu, QK Acheampongmaa, ...",Perceived impact of digital health technology on health professionals and their work: a qualitative study in Southern Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Hm8i6DUAAAAJ&pagesize=100&citation_for_view=Hm8i6DUAAAAJ:Y0pCki6q_DkC
"(4) G Adzakpah, NK Mensah, RO Boadu, J Kissi, M Dogbe, M Wadere, ...",Determining patients’ willingness to pay for telemedicine services and associated factors amidst fear of coronavirus disease 2019 (COVID-19) in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=OQeYX20AAAAJ&pagesize=100&citation_for_view=OQeYX20AAAAJ:UebtZRa9Y70C
"(1) G Adzakpah, D Dwomoh",Impact of digital health technology on health insurance claims rejection rate in Ghana: a quasi-experimental study,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ium4X_8AAAAJ&pagesize=100&citation_for_view=Ium4X_8AAAAJ:_FxGoFyzp5QC
"(1) SKK Dery, FB da-Costa Vroom, CK Asem, G Adzakpah",Exploring factors influencing acceptability of online capacity building platform for HIV and AIDS monitoring and evaluation in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ium4X_8AAAAJ&pagesize=100&citation_for_view=Ium4X_8AAAAJ:ufrVoPGSRksC
"(1) DO Ofori, E Bandauko, SK Kutor, A Odoi, AB Asare, T Akyea, G Arku",A Systematic Review of International and Internal Climate-Induced Migration in Africa,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=A4ww2wQAAAAJ&pagesize=100&citation_for_view=A4ww2wQAAAAJ:ULOm3_A8WrAC
"(5) JO Amoah, T Addai-Mununkum, GY Oduro, A Odoi, JW Ansah, ...",Effects of COVID-19 on coastal livelihoods in the central region of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=A4ww2wQAAAAJ&pagesize=100&citation_for_view=A4ww2wQAAAAJ:kNdYIx-mwKoC
(1) A Odoi,African Women in Digital Spaces Redefining Social Movements on the Continent and in the Diaspora by Msia Kibona Clark and Wumpini Fatima Mohammed. Dar es Salaam: Mkuki na Nyota …,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=A4ww2wQAAAAJ&pagesize=100&citation_for_view=A4ww2wQAAAAJ:YOwf2qJgpHMC
"(1) P Asiedu, E Gyamera, GZ Bumbie, DY Osei, FNA Odoi",Growth performance of pigs fed hatchery waste meal,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=sEYtYkYAAAAJ&pagesize=100&citation_for_view=sEYtYkYAAAAJ:IWHjjKOFINEC
"(1) K Obeng Duedu, E Ngozi Adejumo, M Appiah, E Akomanin Asiamah, ...",Performance of Body Adiposity Index and Relative Fat Mass in Predicting Bioelectric Impedance Analysis-Derived Body Fat Percentage: A Cross-Sectional Study among Patients with …,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=U0jnL4cAAAAJ&pagesize=100&citation_for_view=U0jnL4cAAAAJ:Wp0gIr-vW9MC
"(1) WK Gyasi, E Kwarteng-Nantwi, M Dery",The “Bossman” Factor Influence on Family Communication: The Perception of Married Women,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=sll5-NYAAAAJ&pagesize=100&citation_for_view=sll5-NYAAAAJ:eQOLeE2rZwMC
"(1) A Gyasi-Gyamerah, C Quansah, F Annor, K Gyasi-Gyamerah",Is cohabitation a prerequisite for marriage?: Exploring Ghanaian emerging adults’ attitudes and intentions,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=OS7iB1IAAAAJ&pagesize=100&citation_for_view=OS7iB1IAAAAJ:j3f4tGmQtD8C
"(1) WK Gyasi, E Kwarteng-Nantwi","Use of rhetorical strategies in counselling at the Counselling Centre, University of Cape Coast, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=sll5-NYAAAAJ&pagesize=100&citation_for_view=sll5-NYAAAAJ:roLk4NBRz8UC
"(1) XA Owusu, PN Nyatuame",Murdering our promising babies: The Pan-African historical theatre festival (Panafest) factor,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=myqlo4AAAAAJ&pagesize=100&citation_for_view=myqlo4AAAAAJ:ufrVoPGSRksC
"(1) F Kumi, PB Obour, E Arthur, SE Moore, PA Asare, J Asiedu, ...","Quantifying root-induced soil strength, measured as soil penetration resistance, from different crop plants and soil types",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=TIC7eWcAAAAJ&pagesize=100&citation_for_view=TIC7eWcAAAAJ:TFP_iSt0sucC
"(1) GA Akolgo, F Uba, EA Awafo, KA Asosega, F Kemausuor, F Kumi, ...",Energy analysis for efficient mechanisation of palm oil extraction in Ghana: Targeting circular economy,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1mMyG1QAAAAJ&pagesize=100&citation_for_view=1mMyG1QAAAAJ:j3f4tGmQtD8C
"(1) L Han, M Mo, H Ma, F Kumi, H Mao",Design and test of a lateral-approaching and horizontal-pushing transplanting manipulator for greenhouse seedlings,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1mMyG1QAAAAJ&pagesize=100&citation_for_view=1mMyG1QAAAAJ:e5wmG9Sq2KIC
"(1) L Han, M Mo, F Kumi, Y Liu, H Ma, H Mao",Development and Evaluation of a Walking type Two-row Semi-automatic Transplanter for Vegetable Plug Seedlings,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1mMyG1QAAAAJ&pagesize=100&citation_for_view=1mMyG1QAAAAJ:NMxIlDl6LWMC
"(1) EK Amewode, B Sefa-Ntiri, A Owusu, MK Vowotor, SS Sackey, F Kumi, ...",Investigation of Amended Sandy Soil’s water Retention Characteristics,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=jXGNDo4AAAAJ&pagesize=100&citation_for_view=jXGNDo4AAAAJ:UebtZRa9Y70C
"(5) EK Amewode, B Sefa-Ntiri, A Owusu, MK Vowotor, SS Sackey, F Kumi, ...",Investigation of Amended Sandy Soil's Water Retention Characteristics,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1mMyG1QAAAAJ&pagesize=100&citation_for_view=1mMyG1QAAAAJ:4JMBOYKVnBMC
"(2) BO Akyeaw, F Kumi, R Adade, B Ekumah, G Osei",UAV-based plant height estimation of maize cultivated using different varieties and sowing spacing,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1mMyG1QAAAAJ&pagesize=100&citation_for_view=1mMyG1QAAAAJ:r0BpntZqJG4C
"(2) S Tetteh, A Ofori, A Quashie, S Jääskeläinen, S Suvanto",Modification of kaolinite/muscovite clay for the removal of Pb (II) ions from aqueous media,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=tT-o6QgAAAAJ&pagesize=100&citation_for_view=tT-o6QgAAAAJ:ULOm3_A8WrAC
"(1) RPK Andoh, R Dei Mensah, S Tetteh, GN Boampong, K Adom-Nyankey, ...",Influence of employees’ perceptions of the uses and security of human resource records on employees’ attitude toward human resource records,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=VrXzvAcAAAAJ&pagesize=100&citation_for_view=VrXzvAcAAAAJ:_FxGoFyzp5QC
(1) S Tetteh,"Geometric Analysis and DFT Study of 2, 2′-Dipyridylamine-Stabilized First-Row Transition-Metal Complexes",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=tT-o6QgAAAAJ&pagesize=100&citation_for_view=tT-o6QgAAAAJ:9ZlFYXVOiuMC
"(3) K Owusu, D Apaak, C Domfeh, AK Eshun","Knowledge and Teaching Competencies of Physical Education Teachers on Students with Special Needs in the Central Region, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=8LPvyRcAAAAJ&pagesize=100&citation_for_view=8LPvyRcAAAAJ:dhFuZR0502QC
"(1) J Cullen, A Ocloo, K Owusu, K Murphy, M Velasco, SJ Davies, ...",Opportunities and challenges of tertiary level ICT-based science education in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1-LTr0wAAAAJ&pagesize=100&citation_for_view=1-LTr0wAAAAJ:vbGhcppDl1QC
"(1) AO Achiaw, KA Owusu",Assessing Ghanaian primary school pupils’ scientific reasoning skills,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1-LTr0wAAAAJ&pagesize=100&citation_for_view=1-LTr0wAAAAJ:Z5m8FVwuT1cC
"(1) D Wilmot, KA Owusu, EA Ayimbila",Corroborating Magnusson’s PCK model for teaching genetics at the Ghanaian senior high school level,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1-LTr0wAAAAJ&pagesize=100&citation_for_view=1-LTr0wAAAAJ:AvfA0Oy_GE0C
"(1) D Wilmot, KA Owusu, JD Abraham, CA Agyei",Accounting for Expertise: Unravelling the Effects of Training and Experience on Pedagogical Content Knowledge in High School Genetics Instruction,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1-LTr0wAAAAJ&pagesize=100&citation_for_view=1-LTr0wAAAAJ:BUYA1_V_uYcC
"(1) TD Azu, GO Ofori, E Aniakwaa-Bonsu",Non-Pharmacologic management practices for Anaemia in Pregnancy: A scoping review,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=fWukVWAAAAAJ&pagesize=100&citation_for_view=fWukVWAAAAAJ:YsMSGLbcyi4C
"(7) D Anokwah, E Asante-Kwatia, J Asante, D Obeng-Mensah, CA Danquah, ...","Antibacterial, Resistance Modulation, Anti-Biofilm Formation, and Efflux Pump Inhibition Properties of Loeseneriella africana (Willd.) N. Halle (Celastraceae) Stem …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0mzdS5cAAAAJ&pagesize=100&citation_for_view=0mzdS5cAAAAJ:UeHWp8X0CEIC
"(2) KA Essel-Yorke, M Anim, BK Nyarko","Sedimentation assessment using hydrological simulation and bathymetry survey: The case of river Amissa drainage basin, Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=BdQp9BYAAAAJ&pagesize=100&citation_for_view=BdQp9BYAAAAJ:HDshCWvjkbEC
"(1) P Aovare, K Abdulai, A Laar, EL van der Linden, N Moens, E Richard, ...",Assessing the effectiveness of mHealth interventions for diabetes and hypertension management in Africa: systematic review and meta-analysis,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=oc_SpLMAAAAJ&pagesize=100&citation_for_view=oc_SpLMAAAAJ:NaGl4SEjCO4C
"(1) K Abdulai, K Torpey, A Kotoh, A Laar",Assessing the diet quality of people living with HIV/AIDS in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=oc_SpLMAAAAJ&pagesize=100&citation_for_view=oc_SpLMAAAAJ:pqnbT2bcN3wC
"(1) S Bell, M Asim, K Mundy, HP Nudzor, MB Yiadom, CM Adosi","Understanding the delivery approach cascade to regions, districts and schools: Evidence from a deep dive in five districts in Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xQ68SdAAAAAJ&pagesize=100&citation_for_view=xQ68SdAAAAAJ:9yKSN-GCB0IC
"(1) GK Aboagye, B Asiedu-Boamah, O Imoro, DK Anhwere",Gender and Integration of Research into the Teaching of Business Courses: A Survey of Business Lecturers,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=1J9eReEAAAAJ&pagesize=100&citation_for_view=1J9eReEAAAAJ:UebtZRa9Y70C
"(1) J Prah, MA Bakr, M Youfegan-Baanam, K Nkrumah, O Lasim, E Ekanem, ...","Modeling Volatility Clustering in Daily Demand for Emergency Healthcare Services in The University of Cape Coast Hospital, Ghana: A Longitudinal Study",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=V5YETOoAAAAJ&pagesize=100&citation_for_view=V5YETOoAAAAJ:ufrVoPGSRksC
"(1) ET Ampofo, OM Karatepe, I Mensah, MT Wilberforce","The effect of employee recognition on restaurant employees’ job embeddedness, knowledge sharing and service orientation: abusive supervision as a moderator",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=QrN0X1UAAAAJ&pagesize=100&citation_for_view=QrN0X1UAAAAJ:AzKEL7Gb_04C
"(1) GB Amoah, MK Minishi-Majanja",Ghanaian University Libraries' Preparedness for the Fourth Industrial Revolution.,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=kyiAfG4AAAAJ&pagesize=100&citation_for_view=kyiAfG4AAAAJ:W7OEmFMy1HYC
"(1) FT Djankpa, AGB Amoah, FK Adzaku, E Aidoo, I Boateng",Assessing the vibration perception threshold in a community sample of adult Ghanaians,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=CG1ME44AAAAJ&pagesize=100&citation_for_view=CG1ME44AAAAJ:4TOpqqG69KYC
"(2) EKL Mantey, I Vanderpuye, L Asamani",An Assessment of Inclusive Education Experiences of Teacher-Trainees with Sensory Impairment in Colleges of Education in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=_o6T2s8AAAAJ&pagesize=100&citation_for_view=_o6T2s8AAAAJ:YOwf2qJgpHMC
"(1) M Amponsah Ansu, L Asamani, E Addae-Kyeremeh",Teacher instructional scaffolding improves the psychological capital of learners and boosts their self-regulated learning capabilities (71084),2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=sgiEBbwAAAAJ&pagesize=100&citation_for_view=sgiEBbwAAAAJ:ZeXyd9-uunAC
"(2) GT Odamtten, M Wiafe-Kwagyan, J Addo",MORPHOLOGICAL AND MORPHOMETRIC FEATURES OF THE COMMON RUSTGILL MUSHROOM (GYMNOPILUS PENETRANS (Fr; Fr) MURRAY) IN GHANA.,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=lWVQQ1MAAAAJ&pagesize=100&citation_for_view=lWVQQ1MAAAAJ:YOwf2qJgpHMC
"(1) AF Amanfo, S Kyei, YD Boakye, CO Akoto, JK Addo, KO Yeboah, N Osafo",Research Article The Aqueous Stem Bark Extract of Alstonia boonei Exhibits Anticataract Activity in Sprague Dawley Rat,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=UB1ZAx8AAAAJ&cstart=100&pagesize=100&citation_for_view=UB1ZAx8AAAAJ:kRWSkSYxWN8C
